rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,takeoff_flap_deflection_deg,extra_shipping_containers,sensor_length_m,sensor_diameter_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power
550,299,-6.215625376191905,6.215625376191905,6.157053868647283,True,1.7402168398524218,0.23529832901853664,0.6284766398029812,0.22032040431026184,37.650337411587984,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
551,225,-6.215580067376946,6.215580067376946,6.15689313079922,True,1.8077650333662723,0.3965097990750377,0.6045062865021489,0.2656846924157714,16.037336952204836,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
552,322,-6.215454814027632,6.215454814027632,6.15689313079922,True,1.8081342406491752,0.39685317022176464,0.5910898369542739,0.12605997463688254,14.18341107761667,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
553,134,-6.215571453118131,6.215571453118131,6.156852958056207,True,1.7989695197643365,0.3996926282290558,0.6347572417114369,0.2474096490587329,16.985606046608574,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
554,222,-6.236515615049544,6.236515615049544,6.1568127899991545,True,1.8166242496503233,0.3961220056112734,0.4998129278404113,0.189980817019959,11.838209796254331,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
555,759,-6.2158202316798645,6.2158202316798645,6.156692313935567,True,1.813111618495945,0.3870712677584481,0.864416516071561,0.11138053844088512,14.029178109923759,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
556,302,-6.215633310108118,6.215633310108118,6.1566521646141625,True,1.8096800710904917,0.38877339227202745,0.8349695406723137,0.14582464020751573,12.485129428575075,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
557,259,-6.215254579000303,6.215254579000303,6.1566521646141625,True,1.7995894934383931,0.3953345789847264,0.7272785600554207,0.18106648356703156,10.55557822436203,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
558,457,-6.21540663400256,6.21540663400256,6.156571880016125,True,1.8251641586570653,0.21763626026633132,0.7631114205501015,0.21177356945781423,27.53348945494639,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
559,168,-6.23648799489637,6.23648799489637,6.1564514882187185,True,1.813134171733977,0.3952392827716583,0.4992558178582104,0.17814749879221184,18.56791632529141,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
560,468,-6.235914514399068,6.235914514399068,6.156411366976216,True,1.8166530334170674,0.3956228338212011,0.46324909513699764,0.204801648527669,11.248141118055127,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
561,508,-6.2158266597284415,6.2158266597284415,6.156411366976216,True,1.8131889828869343,0.3853350940859547,0.8392516662124657,0.15307511931577816,22.76504146346394,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
562,232,-6.235920131372937,6.235920131372937,6.1563712504106665,True,1.8184939290604918,0.3958630103982512,0.4438762264480579,0.26153442965284723,13.497301620704496,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
563,171,-6.235174715589859,6.235174715589859,6.1563712504106665,True,1.8281579236021046,0.390668493953234,0.443372486780685,0.14073933023029722,3.6880672409751867,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
564,50,-6.215132799488856,6.215132799488856,6.156291031307156,True,1.8243905853657736,0.3847557017567866,0.5669040926326061,0.26428425538919526,25.46167467972383,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
565,312,-6.21497348095653,6.21497348095653,6.156291031307156,True,1.824987518987446,0.38509406031361704,0.5548078190958831,0.18561617968748276,31.821709748760473,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
566,491,-6.235381461949872,6.235381461949872,6.156210830901648,True,1.8069986289296704,0.3976537077549165,0.48262834479832356,0.2045526343960999,7.409499878301027,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
567,295,-6.234950339562462,6.234950339562462,6.156210830901648,True,1.822166687176672,0.39471356804282326,0.42030416783563185,0.16174874720680596,5.058741043058607,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
568,173,-6.21503811421518,6.21503811421518,6.156210830901648,True,1.7961047975106779,0.39421970039217913,0.7188904211846945,0.22017055059662774,30.849250598405426,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
569,273,-6.2153124157287145,6.2153124157287145,6.156130649187606,True,1.827705511229731,0.3784531394334938,0.6900560291839328,0.09250091699811652,28.264669032986745,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
570,656,-6.214912421808376,6.214912421808376,6.156090565337842,True,1.8279533209957688,0.38265461828320446,0.5416769979632752,0.12650248453675894,16.541795215280047,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
571,454,-6.2152036139802584,6.2152036139802584,6.155970341807786,True,1.816172228601578,0.3808510852964104,0.8323441194831346,0.21975474652161336,14.760905256464124,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
572,341,-6.215184420747616,6.215184420747616,6.155930276634791,True,1.8193017327142353,0.37920190375944335,0.8106002916560304,0.20132673050543343,30.752484207255925,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
573,439,-6.215037935976909,6.215037935976909,6.155890216128951,True,1.8220548240429295,0.3805282089343113,0.6379762015204936,0.18011118711802448,18.45377601055949,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
574,709,-6.214346871420272,6.214346871420272,6.155810109115464,True,1.8018981544285042,0.3935274194959745,0.5483529235182404,0.25287716516157166,15.259727622687603,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
575,352,-6.213908388180354,6.213908388180354,6.155810109115464,True,1.8275439976413008,0.3785750322515596,0.597034279328942,0.1732545292249144,4.497808477958589,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
576,379,-6.235541808307205,6.235541808307205,6.1557300207608066,True,1.8256594107449216,0.3870748330615342,0.44212141138304506,0.14460196283900353,15.181850102316021,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
577,778,-6.235541808307205,6.235541808307205,6.1557300207608066,True,1.8256594107449216,0.3870748330615342,0.4421214113830451,0.14460196283900353,15.181850102316021,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
578,229,-6.214720647338956,6.214720647338956,6.1557300207608066,True,1.8207332630717352,0.38145173771556407,0.5933805543794348,0.2857061411249273,17.21875639538733,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
579,149,-6.213892440176002,6.213892440176002,6.155689983578501,True,1.8037206542895547,0.22162481415752988,0.30675229370995793,0.2322227588995804,28.28383205942503,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
580,155,-6.2361360698313195,6.2361360698313195,6.155649951058458,True,1.8270901195680693,0.3738864461171747,0.8095241519864171,0.24859687239473077,8.474264503675432,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
581,492,-6.236713132101329,6.236713132101329,6.155609923199864,True,1.8109160054770763,0.3807045126644166,0.8826341757486753,0.1995958039177162,22.421412914012173,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
582,422,-6.236444943200603,6.236444943200603,6.155609923199864,True,1.8140690208083445,0.3792493771580743,0.8495542857690844,0.22446297233508777,31.83697563411225,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
583,689,-6.2366440234811,6.2366440234811,6.155569900001904,True,1.8201218820930292,0.37685629219665145,0.7626405657600854,0.1543002644779254,21.88162391092275,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
584,466,-6.2364445323712685,6.2364445323712685,6.155569900001904,True,1.8084199151393605,0.3818857602283813,0.8444890527840889,0.1861199044781798,16.471704020318466,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
585,190,-6.21479994471692,6.21479994471692,6.155529881463766,True,1.8133835066271113,0.3814705092772182,0.6671743070066323,0.20740671287795975,23.403679394864533,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
586,311,-6.235261729029492,6.235261729029492,6.155489867584633,True,1.8043915779513793,0.3930203581172646,0.4858492229410436,0.2819727922842961,13.892981154744227,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
587,260,-6.214449064349821,6.214449064349821,6.155489867584633,True,1.8183349659596904,0.3797821345625153,0.626606602303162,0.2725237363568572,31.58973570698734,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
588,636,-6.214173231942252,6.214173231942252,6.155489867584633,True,1.8183330502532473,0.3838541720195561,0.5237568331607949,0.1523856453923204,28.855256673511107,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
589,769,-6.236276079846919,6.236276079846919,6.155449858363693,True,1.81213187488685,0.3792493771580743,0.8495542857690844,0.22446297233508777,31.83697563411225,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
590,97,-6.234367252947651,6.234367252947651,6.1553698538931405,True,1.809456967644436,0.39401411072696213,0.42795497468810484,0.26530836102963384,7.477894462727438,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
591,325,-6.236423840082797,6.236423840082797,6.155329858641901,True,1.8264228057750516,0.3721924267512064,0.7777155895816081,0.19878940934941544,19.09883988107331,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
592,474,-6.236269486435297,6.236269486435297,6.155329858641901,True,1.8261756947775598,0.37335820355139454,0.6994582646181333,0.17432517600455844,18.068381527599268,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
593,410,-6.215285708650567,6.215285708650567,6.155329858641901,True,1.7239372880614534,0.2742883962836454,0.6966091609192173,0.22526443134243607,31.25601655795333,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
594,404,-6.234950095480908,6.234950095480908,6.155289868045602,True,1.8096485213237483,0.3791327686122743,0.8660574478656203,0.24969065328246548,1.9622022031683102,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
595,522,-6.236333520228847,6.236333520228847,6.155249882103432,True,1.8262547229552513,0.37125510226412606,0.8746892631045132,0.13124919453437564,28.205468843283136,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
596,301,-6.235800632008971,6.235800632008971,6.155249882103432,True,1.8233283796382533,0.3736005451824298,0.7476915256197312,0.27963317204161875,38.3185660534821,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
597,362,-6.235732475470752,6.235732475470752,6.155249882103432,True,1.8264802852533601,0.3720077127499609,0.7591454211129791,0.22783116655865365,8.89690868355446,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
598,758,-6.213761281802531,6.213761281802531,6.155249882103432,True,1.8120831902543824,0.3863859311774669,0.5013090473684629,0.11410249830596775,14.86026935365858,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
599,208,-6.236164545576138,6.236164545576138,6.155209900814577,True,1.8006415761218966,0.3827638804137394,0.8789389105173843,0.1811858955519225,19.505766408405123,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
600,262,-6.233666441482042,6.233666441482042,6.155169924178225,True,1.8202926526944492,0.3883228918790581,0.407233785993636,0.13949983893807066,2.8455664262355604,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
601,131,-6.235944724503703,6.235944724503703,6.155089984859785,True,1.813314734191234,0.3759593695400717,0.8965116006422086,0.26042250178730264,33.2279133835909,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
602,776,-6.235652200515136,6.235652200515136,6.155089984859785,True,1.813314734191234,0.3759593695400717,0.8965116006422086,0.21718577295977842,38.9925627981232,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
603,251,-6.234950684670352,6.234950684670352,6.155089984859785,True,1.8208597741219643,0.38676953275185444,0.4140200399413938,0.25563548705267547,22.47610149202292,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
604,793,-6.234950684670352,6.234950684670352,6.155089984859785,True,1.8208597741219643,0.38676953275185444,0.4140200399413938,0.260004580916662,22.47610149202292,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
605,771,-6.236045883715882,6.236045883715882,6.1550500221760736,True,1.8130556087758947,0.37685629219665145,0.7626405657600854,0.22594822004078519,20.534240396097864,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
606,291,-6.235880085075727,6.235880085075727,6.1550500221760736,True,1.8117093644284064,0.37757608755193495,0.7570450626837695,0.2697969831858786,27.980762572284256,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
607,815,-6.233784674445792,6.233784674445792,6.1550500221760736,True,1.8130556087758947,0.3875029397318981,0.4530614235887778,0.1716533857249777,2.7059241754984598,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
608,142,-6.230287185434895,6.230287185434895,6.1550500221760736,True,1.8262429634111728,0.37121095611792204,0.7204474539549427,0.2584569252340364,13.77349064070858,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
609,348,-6.213033767926325,6.213033767926325,6.155010064141617,True,1.8041028145370035,0.3870548754181725,0.5320204677882894,0.23008870508863377,7.371603626731126,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
610,257,-6.2300221191344125,6.2300221191344125,6.154970110755606,True,1.820502721596366,0.3724740046846917,0.8059282173551826,0.20458393855444384,10.34567207659039,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
611,622,-6.230181398212393,6.230181398212393,6.15493016201723,True,1.8182689702078585,0.3740618260419756,0.7246903300692136,0.20976620918755784,30.041358293032268,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
612,45,-6.2106488606977654,6.2106488606977654,6.154890217925677,True,1.8145805869630622,0.37625835901263704,0.6769743133299166,0.2757496786913606,11.31550493033555,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
613,635,-6.208613130152672,6.208613130152672,6.154890217925677,True,1.8021982889392907,0.38351494209154136,0.6237034991608187,0.12725183153524994,20.90926474193882,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
614,140,-6.234716750767218,6.234716750767218,6.154850278480135,True,1.8159664671754001,0.38692854849097175,0.4178936543504377,0.2726558185996936,22.571418299207267,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
615,611,-6.23448875455246,6.23448875455246,6.154850278480135,True,1.8175789720692725,0.3883312134779114,0.39380913144251295,0.09331074646037603,18.670916659459223,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
616,701,-6.232999844253208,6.232999844253208,6.154850278480135,True,1.8248955485970504,0.3844283048897751,0.397696891832764,0.27655056013939705,0.1395127659736204,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
617,845,-6.230141225195522,6.230141225195522,6.154850278480135,True,1.8273561489465688,0.37017657346898564,0.6767185175896553,0.18269952827348077,29.156842437425095,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
618,175,-6.211062817687044,6.211062817687044,6.154850278480135,True,1.8199229795114455,0.37458435503966653,0.6305249964585995,0.18561727921562668,21.32896855432325,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
619,486,-6.230330276843363,6.230330276843363,6.154730488011482,True,1.8158917968665993,0.3725475811854181,0.8782617494949716,0.10021972887674348,21.190808320052376,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
620,328,-6.229999385410257,6.229999385410257,6.154690567141886,True,1.8196609409020523,0.3709318242037636,0.7982027015180888,0.16745970814930838,14.096804922114078,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
621,21,-6.2296392488563175,6.2296392488563175,6.1546506509142525,True,1.8197443437382184,0.3727555952287048,0.6489745808226995,0.28917636323322815,12.93850814875957,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
622,853,-6.229611743158253,6.229611743158253,6.1546506509142525,True,1.8183423100513223,0.37242372578407335,0.712264898262119,0.1862475065272632,10.797625971347333,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
623,507,-6.2344057466873295,6.2344057466873295,6.154610739327771,True,1.8095445664193064,0.3888845526612019,0.41532847995133537,0.1702393141200737,23.977745154683227,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
624,592,-6.229249921643187,6.229249921643187,6.154570832381633,True,1.8205155935753186,0.37036866872522356,0.7363982817577163,0.15048168565252223,6.913698066406603,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
625,334,-6.229578112089436,6.229578112089436,6.154530930075027,True,1.82221586985862,0.36884749255371074,0.7977911774675817,0.2421501470521092,39.19480110500966,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
626,586,-6.2264478679445645,6.2264478679445645,6.154530930075027,True,1.8039575660598195,0.3784627759667579,0.6999071338386391,0.26479191080378256,6.586077750584295,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
627,461,-6.208312517676582,6.208312517676582,6.154530930075027,True,1.8150541500257895,0.37624053060450857,0.5749396044104531,0.2632960743727749,23.354466041135574,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
