rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
16,512,-5.815050098200432,5.815050098200432,5.7929637799497895,True,1.6982455094420856,0.32908056386824713,0.8468313365656279,0.2874481252451993,1.0,0.3055903949275508,3.5590228687119803,2.875075663640895,12.89004077693803,9.40522429001555,441.9934473132976,2220.9526932396025,0.7716326867669165,0.7490389440233057,8
17,1077,-5.725227370920521,5.725227370920521,5.712448979591837,True,1.7231130022215753,0.3630488011986017,0.8155931554443607,0.19814815994602095,1.0,0.2112214651029557,3.3821150130937223,1.7824902332231698,21.548109804280102,11.426894179104405,244.66557391819538,1570.2549949094118,0.9675404278988717,0.9158357881750626,8
18,2138,-5.7007648628539425,5.7007648628539425,5.685480144404332,True,1.3798394907070162,0.36821248950700347,0.6839545784993731,0.2976290961522965,1.0,0.20355512677024562,3.664064810934505,2.6557123122989763,19.468955968139003,11.101899818434791,345.4429875751664,2789.355323032502,0.8767276177176231,0.8809405998262015,6
19,447,-5.657693416618588,5.657693416618588,5.636927915326825,True,1.7690582252460385,0.33820804264548715,0.8472853998284903,0.14570296973648286,1.0,0.34794377897012935,2.8655813390909346,4.022861052830116,21.393032817369082,12.662996203839516,394.50366321226085,1831.6339370292117,0.8896447860210213,0.663716799634344,6
20,1285,-5.658187439429899,5.658187439429899,5.630899920648279,True,1.500298283141798,0.2694678299721194,0.7541060548320866,0.21464037927184085,0.0,0.16914360982354865,4.387100159076949,2.907434268873639,18.644697456455667,12.088015203488938,346.60787609390957,2577.3873213092693,0.8932123416080666,0.9389014939495908,6
21,1771,-5.58951760450352,5.58951760450352,5.575306614729508,True,1.6972695633321173,0.3071107211788256,0.8105610810241713,0.1796657679864718,0.0,0.3615869831207711,4.048406298480479,3.063594838918701,20.105282196936308,9.240859406684562,358.51174601622046,2152.8219774248273,0.8973571117207569,0.6843459799651856,8
22,2595,-5.5920133656673325,5.5920133656673325,5.571421552594142,True,1.3399832539382308,0.38523213712442067,0.5811052965854173,0.14537286590707316,1.0,0.31104107253992597,3.0004689424030113,2.0377537575374767,19.8902017870067,14.196133578996484,221.5370091425776,1747.9395781285457,0.9842131250419399,0.8468210413729826,8
23,33,-5.575050253834115,5.575050253834115,5.565058742616716,True,1.4594673715701878,0.3549280779779055,0.657538202404976,0.10980416741821243,4.0,0.2318141389144019,1.5802485779874642,1.8772613877722004,24.755526853874393,12.81886876145029,336.4660254851521,2201.8006092372643,0.9577329960009014,0.7619245602752885,6
24,1238,-5.577736651970883,5.577736651970883,5.56213775510204,True,1.6589454154361516,0.3983389125307971,0.8529368180974484,0.12331692467987103,1.0,0.304940358131899,3.0053135780108695,3.378378378378378,24.49079466115892,13.497003499858508,270.92308724590544,1243.2908930724252,0.8425137328143831,0.7221392868086696,8
25,2297,-5.540259788999702,5.540259788999702,5.539141835914064,True,1.4689334004069547,0.3860196610074019,0.7736891337591091,0.13895315892994403,2.0,0.3635124808508903,2.0667146098067883,3.8882449870645956,19.263026409742036,12.476659961057461,383.2702140172739,2649.0715313426836,0.9349347838636659,0.8288889667019248,6
26,1306,-5.498932494288653,5.498932494288653,5.4865629382648144,True,1.2279278503998166,0.36988185757694114,0.7446046289446737,0.08306939399429371,1.0,0.23518085530440885,2.85156422370843,2.116177659343048,22.874283733143187,12.741867745455263,330.67183622322887,1731.9911473211246,0.9151694226261526,0.7978359902172201,6
27,583,-5.463826345737818,5.463826345737818,5.451446754035758,True,1.3324498196847878,0.3970388530287631,0.8210350609313468,0.28966041655041735,1.0,0.35091515692685726,2.934120910698237,2.508106324911951,12.720787453734197,9.164353802137363,370.15166707908975,1396.3530658340462,0.779533104453725,0.8270786110507634,8
28,2231,-5.452928248585861,5.452928248585861,5.436821475357243,True,1.268893467882111,0.37782419753335666,0.6350444444663222,0.15576185925566277,0.0,0.3178112125080479,3.5696050434797924,2.8127796184902563,19.785751766851863,10.114630939891772,430.1327834698813,1828.360785110304,0.9314906805276281,0.7446674802413401,6
29,1387,-5.46407373044274,5.46407373044274,5.4297389637997,True,1.1661490580275655,0.3710268223711748,0.7610953304419723,0.17101693476829444,0.0,0.3427598344300343,4.395368504092838,3.6292377392599886,16.700163777623814,12.486933323806486,356.94516052632804,1786.8178848504367,0.9288073993023707,0.7959510758806243,6
30,272,-5.402856549297509,5.402856549297509,5.394185830852555,True,1.7155164129513494,0.3137131061858366,0.6389489598728395,0.1558473337490664,0.0,0.5456036745885761,13.789236984344207,2.37551055737478,16.762407859990205,9.503240698309092,422.32030729784447,2473.6463845238136,0.8161774778397921,0.8498988583129893,6
31,748,-5.39454578765896,5.39454578765896,5.36427252744387,True,1.2778191656328737,0.34363008487778024,0.8765918724473053,0.28256861205034545,0.0,0.4624591340437531,4.321852931397733,2.427880562658064,15.838581925867539,11.33574892006903,390.83144944161177,2369.4829257238803,0.7302531639088325,0.6763394638609352,8
32,2041,-5.2885344270311005,5.2885344270311005,5.287483980232808,True,1.34159728618823,0.385344743240309,0.7953293476809512,0.25433617446183054,6.0,0.2627871510531753,0.7239500482526013,2.6138706074076143,14.606360135518655,10.367552844400784,359.95620334509954,2578.742366963378,0.957855173225642,0.8217980813791932,8
33,2359,-5.3113106760960624,5.3113106760960624,5.287150736722304,True,1.6850005470822769,0.3752541350511619,0.7623835276113164,0.26003458494155934,0.0,0.3402494641639646,4.926573058589694,3.318214821568282,22.65284577533375,15.41797831683577,271.5548401905186,1137.5411197528988,0.6435049920626567,0.9464547704118453,8
34,2760,-5.277724515911189,5.277724515911189,5.272128839984603,True,1.4298934488914097,0.38950370825827124,0.7721739186285979,0.28022599514071334,0.0,0.4226872676874071,4.967611569367149,2.7254875815781174,17.30040638724315,11.975206542983013,417.26413488892626,2558.798969384447,0.9300368345675802,0.799727843426481,6
35,2391,-5.2455335177557245,5.2455335177557245,5.235642693690749,True,1.5284495279407078,0.31887838497141985,0.8628146349249683,0.2074231225138501,2.0,0.21985458309206102,1.3968633873906624,1.6283249201464507,22.75892361998558,13.039077877785035,360.62583148142045,2069.048410281539,0.9834069223599141,0.7041585389904266,6
36,487,-5.248857142857143,5.248857142857143,5.184928571428571,True,1.660907403464988,0.3809447141736746,0.7225900610112159,0.09359957015108086,0.0,0.41686383582407216,11.887363089632023,3.378378378378378,20.452088667079806,11.08112448042988,358.8657121152122,2519.701506918046,0.8621832325314548,0.6748058255761862,8
37,39,-5.1576526920411885,5.1576526920411885,5.155227607444102,True,1.6635990756758323,0.3706791307046815,0.7653757809668564,0.14784066819255876,1.0,0.6020667243685711,1.5294242803785982,3.9015586983441572,22.590087573964983,14.731928484380852,367.3812914641773,2564.6944598840755,0.9130613862104872,0.6882932302542031,6
38,2282,-5.133871769465809,5.133871769465809,5.126201266737247,True,1.7313530221907187,0.33038958951711583,0.8424422725335905,0.26706532126021726,1.0,0.35206076797749497,4.082671923458593,2.5629581546254405,19.842170419117068,13.226576187370295,388.04654670170237,2534.78973199065,0.9482242221169144,0.7533867159106431,6
39,1887,-5.110127508327811,5.110127508327811,5.101516550522648,True,1.3526081513304895,0.38964969478547573,0.7283702273459958,0.10355982705950736,0.0,0.2219687163084491,2.1748386927852064,3.026438807378168,13.98238071565424,10.987064656358092,395.77153194914433,1480.0387890757825,0.8233807088591181,0.5850826263875719,8
40,2308,-5.096892494127567,5.096892494127567,5.09106080574428,True,1.5385252866377872,0.3154889743965006,0.8496675670919642,0.23375319798962418,4.0,0.238103367670969,0.8040823154524244,3.289283817542972,16.496581885203323,6.99718648214855,482.1804511895357,2366.177316024536,0.9392957925254006,0.9503014565289768,6
41,2151,-5.071927182416952,5.071927182416952,5.071073438576788,True,1.7382664192011168,0.36208211129303614,0.8437760232853287,0.1760959397334428,3.0,0.19657377028485346,0.8401440338363884,3.6051270001018594,18.74660633723215,12.48439627861415,343.7118121159376,2712.2113238056336,0.9302451629517847,0.849382901218812,6
42,1725,-5.062401410969225,5.062401410969225,5.054950359343009,True,1.6505213416926297,0.20092734280080005,0.5920208500079187,0.224556343964815,5.0,0.1640785836364883,1.678923713478146,2.226150653571415,18.046814648203913,12.682915693455138,373.092158379984,1036.8895445263056,0.9190611325304818,0.7213910054415464,6
43,608,-5.022222261624201,5.022222261624201,5.0179716053103895,True,1.3679669638489897,0.3163331144622025,0.6081268582170496,0.27479249960771834,3.0,0.17328201011958638,0.6982395077525076,3.253702905638651,18.075583336526698,12.926042570165352,401.2745422950046,2568.0266985859644,0.9209637937153655,0.7843195530588121,6
44,1171,-5.003386810865685,5.003386810865685,4.997210736923808,True,1.7667490403677661,0.2717538057673239,0.8705718335979908,0.29047397547448944,1.0,0.2914208599439381,4.326202867599057,2.068780145320833,12.074224613576675,8.19437987823005,417.56008953233527,2354.5912319653785,0.9409032497628059,0.9640855830182161,8
45,813,-4.993695735836553,4.993695735836553,4.990431444506145,True,1.5350450406573712,0.3549558920638246,0.7023261240329111,0.09159215800464153,5.0,0.15421840944573806,0.4921354617782443,1.756837989807216,20.08800376809915,10.775560348182031,313.5380302638775,2588.8856364125986,0.8059514992920994,0.7385760120671372,8
46,2733,-4.993010344937094,4.993010344937094,4.987049808429118,True,1.6677128790010525,0.3632824287783395,0.7293350229407597,0.15264201627034962,2.0,0.40834405149509034,0.9426440763917823,1.8260183814792204,19.840923091300894,11.103189799401328,260.9097774140537,1515.5766308307648,0.8893821013933113,0.9027791224800814,8
47,1249,-4.924876220660549,4.924876220660549,4.898963304652045,True,1.6979260285731406,0.3025840468911781,0.7784402956302043,0.1357101835361929,2.0,0.25253081858805093,4.163676227651521,2.6609473010555456,14.309174801746707,9.158327383823316,409.26775586109113,2650.840264795892,0.8497166366313178,0.8928114959446435,8
48,827,-4.889090491191561,4.889090491191561,4.885307111855731,True,1.7360390121523794,0.25870965633828397,0.8398194830266479,0.08243153455179421,1.0,0.32086268255934824,0.9196828869739049,3.0389485484499024,21.260725500086778,12.177872585112596,464.8661586404505,1601.1266615241766,0.6899501383564661,0.612577508038214,6
49,1863,-4.81473742032931,4.81473742032931,4.811089913014386,True,1.636115402847901,0.34357098113745455,0.8914731100201607,0.1792095160111785,0.0,0.30191703430898487,1.0574486813236668,3.378378378378378,16.646744539029896,12.296206014381744,247.37290320917964,1489.1471322625875,0.9280134150758386,0.9313481370918453,8
50,1827,-4.768068792602323,4.768068792602323,4.765684609847904,True,1.633685206961259,0.3005243236293313,0.7397310455050505,0.11007953835621406,1.0,0.3927887705855233,0.6471927102349984,1.900123388039297,16.821732420685784,6.995928938130649,451.2832503579637,2397.355923887167,0.9462306566278584,0.989616868865949,6
51,966,-4.720054183160928,4.720054183160928,4.719785533929123,True,1.6213089708249242,0.37827173361300925,0.8420238671232466,0.15337966257620123,0.0,0.16654215204945583,0.6862482506380791,1.2369125852450193,19.14619565995798,11.837633043932053,262.0464295180012,2547.2729590826452,0.9978014905937016,0.8124794759445432,8
52,573,-4.677851171241448,4.677851171241448,4.673650099666041,True,1.1955966670140759,0.39762514598264936,0.8633632216835632,0.15761703775369162,3.0,0.3693554508236073,0.6745927662044879,3.3117683639177256,14.162626007596824,7.03757198774199,487.85759215964663,2838.2230544820527,0.8941292127702709,0.9588869559020922,6
53,2343,-4.681290442832449,4.681290442832449,4.669291594486442,True,1.3365291656129,0.34995035281107323,0.8741474361068049,0.22569684261865755,0.0,0.16245754208670493,2.0579673864774266,1.508885019252015,16.391633106015654,11.835471577350436,427.7032448280381,2095.3851352470565,0.9703070162689644,0.7294306896738141,6
54,216,-4.644878303553772,4.644878303553772,4.6438175746586285,True,1.5249559775339672,0.2963573666097651,0.8130126825621158,0.09124599631294084,0.0,0.48304366796897047,0.47707062671465117,3.2269143322482705,10.505205900408328,7.907579495178457,408.11450508727944,2170.369405299425,0.7578386077657342,0.9742685882374644,8
55,911,-4.714751231595914,4.714751231595914,4.642381181036416,True,1.7451972981339692,0.19660475012969172,0.6400143122300506,0.269919843422097,0.0,0.21387622948709406,9.563354462133463,2.08375760745391,21.916378093148882,10.824623337378283,267.8103033307466,1018.5972346815622,0.9506120635518402,0.9208616277307579,8
56,2224,-4.622339537286752,4.622339537286752,4.61912206518501,True,1.5397070758431406,0.3265939574077575,0.6864373347794366,0.24650132702730027,3.0,0.21067080050874387,1.7875875088634903,3.2391901966545387,22.829737837066354,12.110796222654358,306.3462370753092,1064.683350477432,0.8435302616432891,0.9196220711791505,8
57,1113,-4.568176145841758,4.568176145841758,4.553034777819447,True,1.5732918548730273,0.22540545444492088,0.5988754536956549,0.18237396459849325,4.0,0.1614491824802589,2.6232161382382753,2.820381397847086,24.862498585252048,16.39157130585157,306.8129401606591,1288.071660354385,0.9341622388900489,0.7857028609979395,6
58,383,-4.560451023065213,4.560451023065213,4.552420967796625,True,1.7309784134838302,0.32552955239744474,0.8276684558577314,0.25438288948801097,1.0,0.25068975983709096,5.589693468699698,4.073121614170515,23.986632834824306,14.975148757123792,342.57698796805585,2742.0241090382688,0.9578980844331091,0.8704701564805299,6
59,3072,-4.622850625623467,4.622850625623467,4.526321354715631,True,1.489618631345134,0.2692525737896736,0.49137969684813415,0.19488425267735796,0.0,0.43698322156475533,12.350051292012392,2.3213051289464133,18.007174259269103,13.008326638450805,303.58486256479443,1528.769816766834,0.9445932654417651,0.9061408688196915,6
60,453,-4.4991799660294625,4.4991799660294625,4.487624492611548,True,1.708770189913198,0.3149866348734934,0.8206782245612525,0.10859676782729967,1.0,0.3220035139458912,6.8983218645804865,4.16565644474906,24.56098340130536,17.804176614181713,304.1646000541342,2548.3176032512447,0.7864643743330227,0.7848694443060835,6
61,2690,-4.462328193298864,4.462328193298864,4.462328193298864,True,1.7898605673610388,0.2712823398038745,0.8330467066103278,0.08171776590471205,0.0,0.3727581883138402,15.33241134124351,2.1466964805282425,15.563628465348332,9.22126151127435,451.4720336142583,1695.3948277794395,0.7599699467052422,0.9817310753316479,8
62,3073,-4.304571428571428,4.304571428571428,4.304571428571428,True,1.5846778249556381,0.3718879095609977,0.8777344085276129,0.1108695077523589,0.0,0.47377808885824935,12.771236893479392,2.049320894635771,22.042462243698537,13.16445169307959,220.5149243522201,1592.5316598555373,0.9437743413352002,0.6453561340167433,8
63,2554,-4.265142857142857,4.265142857142857,4.265142857142857,True,1.6330096728813375,0.32990093505358975,0.7626310375577243,0.18391614929161407,0.0,0.26885741960432413,12.14691077838145,3.9747030600841042,19.72038337495178,9.079284398613241,455.606960803835,1846.7666961220225,0.9668993117318767,0.6408346061660033,6
64,2000,-4.221982944067861,4.221982944067861,4.221811523840975,True,1.3837122604653749,0.3968173081466587,0.8517493791701914,0.1155671726801513,0.0,0.3704718386731226,8.103564790417312,3.3166680616300037,23.247561559570542,10.581974989672041,367.9634347666064,1378.221458924104,0.9735353357977458,0.8227008457634457,6
65,2147,-4.213740602170477,4.213740602170477,4.179537761824044,True,1.4977553165134414,0.39045522686797723,0.41247104509195065,0.15843304064615146,0.0,0.4326849500110557,12.373202849146125,3.378378378378378,20.00353789962541,13.252679570082691,310.6318896387427,1305.4294344040873,0.7996736014140021,0.7322579124662242,8
66,1546,-4.1368979114603235,4.1368979114603235,4.119347401107385,True,1.4783825647936586,0.3103533485350868,0.7712343349378599,0.17599094434389573,0.0,0.24819159176645078,9.014650529275464,3.4665387431724417,17.66191908245695,12.325844711017714,456.38450231989793,2008.8201510248052,0.7681828098942698,0.769197793872854,6
67,2843,-4.055428571428571,4.055428571428571,4.055428571428571,True,1.6738021655758601,0.310389375740367,0.8297084091090658,0.1794437658768024,1.0,0.2946957816765571,8.81760723540109,1.855467479332772,15.29697372661096,10.318978320396099,364.7788069080755,2048.984865208191,0.980062286990844,0.592314269209285,8
68,2761,-4.025888343440881,4.025888343440881,4.025888343440881,True,1.524878563191607,0.3065670117367424,0.5356708495217531,0.27917480166806813,0.0,0.25187109149155396,15.411748841412503,3.378378378378378,14.7761988792471,10.35522601482797,303.59830679371953,2583.4876454282903,0.9859190252609551,0.6056251092087392,8
69,2858,-4.02206882168926,4.02206882168926,4.02206882168926,True,1.2316224094366066,0.3884353340442504,0.7832483822369962,0.1742105588835464,0.0,0.18650847546593252,9.686937243479814,2.543699176678877,20.713238450946534,12.449757407175696,284.7090514880664,2180.6664553547166,0.8972291943504538,0.5090519916974521,8
70,2624,-4.0045714285714284,4.0045714285714284,4.0045714285714284,True,1.504288687903144,0.39942527230975866,0.8001048156349542,0.236358806178045,1.0,0.3264249598639985,8.012043715549746,2.3223790853144184,19.06539998429416,12.6552469413344,266.74339319108225,2635.6075849541357,0.9889031106317048,0.6048512780226214,8
71,242,-3.9943861530960505,3.9943861530960505,3.9943861530960505,True,1.6818334388820975,0.35129832437353264,0.8919033192211372,0.10544766771218002,0.0,0.3579596821194587,8.624758847433085,4.034162135146914,19.811363060977197,14.03583931468436,470.3675980666537,1539.4488051450028,0.6892112918230091,0.8598831151612103,6
72,1691,-4.0193515571355,4.0193515571355,3.9847333018447815,True,1.810481863044959,0.337112837311053,0.8305382072264371,0.14311521305971386,1.0,0.544010172326569,5.735360973241642,2.221358805972054,18.465375074654947,11.082923750929876,383.27078579696683,2046.6560045124643,0.8841740838252008,0.8742746094215379,6
73,818,-3.9785682185324496,3.9785682185324496,3.9785380411864932,True,1.8260139609693482,0.33406809340154436,0.8329453913038779,0.296835073711891,0.0,0.7743745313299004,7.754618326174922,2.758521592892246,15.586214984504727,10.993158605120433,404.9863097582225,2765.5209385049493,0.850205405209784,0.8922794762903564,6
74,2514,-3.9815376659885215,3.9815376659885215,3.9634717156316066,True,1.7743016601716395,0.32646085787388457,0.8293208101522278,0.23507864326629008,1.0,0.34598902032818635,3.137686348363844,3.501896106712364,23.472705734633898,14.207130888926107,387.58771972485647,1807.3302308437205,0.6176672687836302,0.6920546926558018,6
75,1461,-3.954,3.954,3.954,True,1.5891575037848205,0.39751704852447745,0.8103496147629402,0.2573005871631313,1.0,0.3220279075583389,7.205987998961027,2.5881761121563613,19.101951870101136,15.057753161817978,341.92950781073887,1900.4491357147197,0.79901890642941,0.624868431228341,6
76,1267,-3.9788320065725022,3.9788320065725022,3.9513586585295126,True,1.7977839216448819,0.26746166405051164,0.8069110373182069,0.27916247886546874,2.0,0.3626957423401992,3.759528170228818,2.5499794751024902,20.580620252405698,12.407031849723218,342.62880859294285,1839.816080749872,0.8100635049629642,0.6281269588209829,8
77,388,-3.94222232601588,3.94222232601588,3.94222232601588,True,1.6305764551023096,0.3209994574805555,0.7610169458844416,0.08895232747944516,0.0,0.45438506728797595,9.401413742180077,1.5907823650358035,22.580062581792912,12.29571438322039,314.60240319064144,1151.3153265086917,0.9916939512803777,0.7289760019141104,6
78,719,-3.9354186178400714,3.9354186178400714,3.9354186178400714,True,1.5900577076784457,0.36527981658589903,0.8317185709252954,0.29089747006291405,0.0,0.4782249893140279,9.134513879826654,1.4678289372752134,23.500222391448915,12.360158228853182,298.53537157177925,2369.9847105890512,0.7901287288405001,0.6107251391487172,8
79,1508,-3.9543140134255164,3.9543140134255164,3.9341893473398044,True,1.5100993648722514,0.23323416236582856,0.3190358229703194,0.2981605017613317,1.0,0.1550377423687046,6.085540065856996,3.127705236748815,17.564854389544237,12.835362661247196,310.6120158633127,2620.6098595807975,0.8971977352228417,0.8312029807013923,6
80,1100,-3.9322857142857144,3.9322857142857144,3.9322857142857144,True,1.5764201697684375,0.3485062486526609,0.8242641623273237,0.21249389209340203,1.0,0.2604147736578491,6.863577927690282,3.0573205946987514,17.52049332775744,10.491905272406948,415.86477334372546,2661.386662655691,0.8957074231291025,0.9598377175017818,8
81,157,-3.926,3.926,3.926,True,1.7556232838331178,0.36701343791819996,0.8493132307303846,0.12327543867618447,1.0,0.16223174305076488,6.762403984898446,2.851557624536073,21.809154858305856,12.410999229229947,337.8685232791197,2637.4670607699545,0.6827677607526064,0.5578306328437792,8
82,2706,-3.9005714285714284,3.9005714285714284,3.9005714285714284,True,1.8174709530066697,0.39582121271640064,0.8099369421486653,0.2810732434876263,1.0,0.28269026713036,6.358814704517481,2.0575710553753086,20.76607363697893,15.64560253255986,322.18472138522606,2059.983122654156,0.7741159011705359,0.8942965361040784,8
83,1003,-3.8785714285714286,3.8785714285714286,3.8785714285714286,True,1.5214775797285909,0.3988497605595067,0.7620098221829883,0.09049218741269122,1.0,0.3131381559814487,6.010810641886685,2.7554574089118047,11.036762720855382,7.693127359818437,427.12336202607025,2127.41908245819,0.9361905881031356,0.5375354912424525,8
84,1896,-3.906451017790235,3.906451017790235,3.877920758671013,True,1.6870874103620266,0.22536205804778703,0.5938662912975304,0.15590681953766192,2.0,0.1968707779376001,4.188610577795055,3.8334671680085863,24.004279425840938,12.93800802028386,333.68835148028677,2588.5877898379986,0.8870886078502546,0.9337116592170879,6
85,1082,-3.8661299249796297,3.8661299249796297,3.8652628032345016,True,1.733484774690583,0.3558635977619643,0.7505274663978814,0.2717511256069519,1.0,0.2910958862361104,3.8545116635946384,2.78767897779487,18.6320962098971,11.751523031575077,265.81299108180787,2313.971644390029,0.8377260866795455,0.9257118784787148,8
86,20,-3.838857142857143,3.838857142857143,3.838857142857143,True,1.5934488291338669,0.384772797897891,0.8073447264510546,0.1639704297296703,1.0,0.3857017248935896,5.380885008420588,2.1168165274342106,19.271590993739665,10.952236401091454,332.22707923169463,2165.64859921926,0.8327691382728517,0.5822888454743784,8
87,1069,-3.903665622952247,3.903665622952247,3.8316983131755022,True,1.6664472636048386,0.3083684575405444,0.5214494205491407,0.16775472003501246,0.0,0.33478971097525423,9.79855573773412,3.120996107746379,12.030173193735843,7.619269192599351,493.8218660073427,2321.9438170353224,0.8920047946382876,0.6367735015851325,8
88,2813,-3.8578969800242846,3.8578969800242846,3.83027128634713,True,1.2775702772111046,0.3694321796980594,0.7700386687833147,0.2747271078452468,2.0,0.26714746626350994,4.387913376123466,2.3115596292322267,17.464090519584925,10.942154596815131,325.37013732461645,1218.1579514761484,0.908951479638441,0.8033720964461397,8
89,2016,-3.8069986334489645,3.8069986334489645,3.8069986334489645,True,1.6285009908392551,0.3867785313701617,0.8675561615592364,0.08890857771950728,0.0,0.3469466851931361,8.257671666681341,4.143539936467369,22.240311742374068,17.29193371912147,458.62828996032476,2372.5059842789137,0.5564443659224851,0.8031102921495951,6
90,2574,-3.799197136127579,3.799197136127579,3.799197136127579,True,1.4226616838479975,0.22037804732609162,0.5499393007230845,0.2735485754162073,0.0,0.15424914732724426,11.717449171426582,1.6660166601650417,15.16264586533185,6.924564689081026,447.7503923808123,1576.1487856507301,0.9378274385817349,0.6040330511160317,8
91,1311,-3.797196670479493,3.797196670479493,3.795422367419259,True,1.5529801981946483,0.3306495693336424,0.7096154059008648,0.15909100751467012,4.0,0.25021828154801956,3.098265044226916,2.2795998246040377,17.272887536311778,9.684684841883962,312.75866212019827,2279.5441508643094,0.9655940981624627,0.8328995383811647,8
92,3065,-3.7505714285714284,3.7505714285714284,3.7505714285714284,True,1.8224838963065397,0.3650001455628353,0.8953501044893009,0.09501022235699925,2.0,0.3349128499482428,3.978760867801614,1.89567558601883,17.685779945695735,9.08516998870718,284.05409338315985,1836.3103978598097,0.9966151021168621,0.7110820562963043,8
93,1023,-3.7305714285714284,3.7305714285714284,3.7305714285714284,True,1.677727079997913,0.3142005829237802,0.8634482941200448,0.23143280032365027,2.0,0.1834929997048373,3.659505113780372,3.0722539732977197,20.928054495992605,10.784145005361607,410.5762178758439,2668.5364110200635,0.7642155332725923,0.9335045970472918,8
94,1298,-3.724563466885511,3.724563466885511,3.724563466885511,True,1.7416381107322871,0.29807229682803155,0.8696163101121783,0.283816925920546,1.0,0.5980367988735438,4.584914803292724,1.3015621593222022,13.832314563915133,9.419317454780142,384.49242366477847,1973.1122218072414,0.9575631092302501,0.6153204683214426,8
95,1497,-3.6968571428571426,3.6968571428571426,3.6968571428571426,True,1.6116319680962554,0.2990773808027356,0.8779517474946797,0.2474362431434713,3.0,0.23523879078430993,3.123739412946697,2.824511452810603,14.598230893324496,11.16711328006882,457.24575292524196,2096.3801795182776,0.9501631758625875,0.5976827835941385,6
96,3017,-3.6964102621899366,3.6964102621899366,3.6964102621899366,True,1.5658957947315688,0.3997867357521482,0.7613312288856455,0.10425034355081145,1.0,0.2921505895709494,5.138721977619179,1.4505816051928597,22.774895107723253,11.05528731520371,254.27367816470553,1982.6166987004642,0.8613664464320885,0.7235110043416952,8
97,468,-3.67987270155587,3.67987270155587,3.67987270155587,True,1.7797260942472772,0.29926314589434466,0.8529902833985098,0.199467589183252,0.0,0.42495648144520815,7.5893368849843235,2.0636193239029845,21.079909949742685,13.352200235709542,279.79503296047903,1881.9847248273284,0.9513696151417428,0.7897703570435816,6
98,361,-3.6889527351953237,3.6889527351953237,3.675474079600657,True,1.4395839549443716,0.36713059971112316,0.7771048996302874,0.13284522206554766,0.0,0.3788107468640124,2.525096595064655,2.043951077413406,23.19457142050068,12.225194038583016,293.1740228550145,2235.835555957642,0.7144501641593106,0.7505679155883013,8
99,104,-3.6574285714285715,3.6574285714285715,3.6574285714285715,True,1.3292472651440426,0.35774593737175087,0.7021424632646317,0.2676119370004766,4.0,0.1903507137549097,2.499799456846489,3.006354575678216,23.523244503316135,12.30096056885994,266.1507880435115,1952.705078135416,0.9822610383736974,0.5922089881246961,8
100,44,-3.688448164107353,3.688448164107353,3.647870783676708,True,1.7086535086979733,0.3179166526861706,0.8162903056339557,0.1744888315962396,2.0,0.40059964014452853,6.241985890309106,2.2709357638446197,19.32066113473769,8.32267028919349,450.1054109091385,1565.3911975695532,0.919617508592062,0.8134198217573438,6
101,1533,-3.646466097112577,3.646466097112577,3.646466097112577,True,1.6394861128005038,0.38125595469225493,0.759416987835867,0.28695219882956086,0.0,0.35112308049123675,7.102857002858304,2.6975149668725664,21.748146702983796,9.390163757441618,299.2214984754837,1910.9784364808977,0.8957114293247808,0.5908113313475761,8
102,3037,-3.6433596125136,3.6433596125136,3.639329636347939,True,1.4841272529359895,0.34708101431048577,0.7685806109122024,0.12322099508642403,2.0,0.4704870856651722,2.7757871509967433,2.09271508532568,18.171931439244556,13.036589915325802,260.82919205540145,1692.3564967423404,0.9591338390014669,0.8302359443669353,8
103,928,-3.629741507154495,3.629741507154495,3.629741507154495,True,1.5235242168673355,0.3434104272950277,0.8899907069039044,0.2131416415256102,1.0,0.48290768131569944,4.561143509605517,1.8631721481947003,17.909583610459592,10.170736228213368,352.19073291784537,1138.2520012609357,0.820855471781509,0.5213389224301197,8
104,1716,-3.6208216871278682,3.6208216871278682,3.6182892368665702,True,1.2375625621871884,0.3570478252498719,0.6837244072709382,0.254583313700434,0.0,0.30825721289353963,4.8024741689329336,3.872686240663274,18.747248745533955,12.175205325314879,409.56646567210555,2164.060339331627,0.8769400574235588,0.7597882071810506,6
105,2681,-3.5943426700485657,3.5943426700485657,3.5943426700485657,True,1.7259982625960668,0.301260603567854,0.7976928675547243,0.11170284787528448,1.0,0.24997853042010726,7.132391147594319,1.3965594490669238,23.338955591305318,15.893569537431777,240.2496941424905,1810.8410134095775,0.903922023673499,0.5557204247452319,8
106,1477,-3.58803974952355,3.58803974952355,3.58803974952355,True,1.7698940004193338,0.24498959772330747,0.8593985405981233,0.1628043031986296,0.0,0.3896939462129525,6.4167438566754464,2.2616474988333466,16.965738316383455,12.340005390129722,403.09459279145267,1328.1064029250836,0.9336506921103901,0.6269207337346905,6
107,1215,-3.613228168721771,3.613228168721771,3.566081857742427,True,1.499817111780019,0.27241909009333015,0.6288315569825893,0.11393227500966452,0.0,0.4589941908207677,8.518201482202642,1.0204355163426369,24.4364303113808,12.181641337158155,309.1350707464866,1183.4087116081291,0.9359559552201943,0.8350012727850764,6
